年月,日,気圧（現地）,気圧（海面）,降水量_合計,降水量_最大_1h,降水量_最大_10m,気温_平均,気温_最高,気温_最低,湿度_平均,湿度_最小,平均風速,最大風速,最大風速_風向,最大瞬間風速,最大瞬間風速_風向,日照時間,point
202106,17,998.9,1004.5,138.0,61.0,12.5,28.4,29.9,26.5,90.0,82.0,5.2,7.5,0,15.0,0,1.5,C
202106,18,998.2,1003.8,2.0,28.5,1.0,28.9,31.7,26.8,88.0,79.0,5.2,7.0,0,10.2,0,3.5,C
202106,19,996.5,1002.1,6.0,5.5,3.0,29.2,31.6,26.5,86.0,76.0,5.0,7.8,0,11.0,0,5.7,C
202106,20,995.5,1001.1,36.5,28.0,14.5,28.6,31.9,25.9,88.0,76.0,4.8,7.6,0,11.2,0,4.5,C
202106,21,995.7,1001.3,10.0,4.0,1.5,27.0,28.8,25.9,93.0,87.0,3.3,7.9,0,13.0,0,0.1,C
202106,22,997.9,1003.6,17.5,8.5,4.5,25.8,27.3,24.2,94.0,85.0,3.9,7.9,0,12.5,0,0.0,C
202106,23,1002.5,1008.2,8.5,3.0,1.5,24.3,26.2,22.5,90.0,77.0,3.8,7.2,0,10.7,0,1.1,C
202106,24,1003.8,1009.5,19.5,8.5,2.5,24.1,25.4,22.8,92.0,82.0,5.1,9.0,0,14.8,0,0.0,C
202106,25,1002.0,1007.7,7.0,6.5,6.0,26.7,29.8,24.3,92.0,79.0,4.8,7.4,0,11.6,0,1.4,C
202106,26,1001.5,1007.1,0.0,0.0,0.0,28.0,30.6,26.5,91.0,80.0,6.1,8.5,0,11.9,0,6.4,C
202106,27,1001.1,1006.7,17.5,5.0,2.5,26.9,29.7,24.9,93.0,82.0,4.9,11.0,0,16.5,0,1.3,C
202106,28,998.9,1004.5,56.5,21.5,10.0,26.6,28.7,24.2,94.0,87.0,7.6,13.7,0,23.2,0,0.6,C
202106,29,1000.1,1005.8,213.0,48.0,15.5,25.1,27.2,23.1,97.0,93.0,4.6,8.7,0,15.5,0,0.0,C
202106,30,1001.0,1006.7,71.5,19.0,6.5,25.5,27.8,23.8,97.0,87.0,4.2,7.4,0,10.6,0,0.0,C
202107,1,1001.8,1007.4,1.0,1.0,1.0,27.5,29.8,24.8,94.0,84.0,5.1,10.0,0,13.4,0,0.4,C
202107,2,1004.0,1009.6,0.0,0.0,0.0,28.1,30.3,27.2,92.0,82.0,5.4,8.0,0,11.4,0,1.8,C
202107,3,1005.2,1010.9,0.0,0.0,0.0,28.7,32.1,26.6,86.0,67.0,5.3,8.4,0,11.5,0,7.9,C
202107,4,1006.9,1012.6,0.0,0.0,0.0,29.2,32.1,27.5,87.0,74.0,5.6,8.8,0,13.0,0,8.4,C
202107,5,1007.3,1012.9,0.0,0.0,0.0,29.1,31.8,27.3,85.0,71.0,6.3,9.6,0,12.9,0,8.6,C
202107,6,1007.2,1012.8,0.0,0.0,0.0,29.4,32.6,27.6,86.0,70.0,5.6,10.4,0,13.9,0,8.8,C
202107,7,1008.4,1014.1,0.0,0.0,0.0,29.7,32.8,27.9,83.0,66.0,4.9,8.1,0,11.4,0,10.9,C
202107,8,1007.7,1013.3,0.0,0.0,0.0,29.1,31.9,27.4,80.0,60.0,4.3,6.4,0,8.5,0,12.2,C
202107,9,1006.9,1012.5,0.0,0.0,0.0,29.4,32.6,27.2,78.0,66.0,3.8,6.6,0,9.4,0,12.1,C
202107,10,1007.7,1013.3,0.0,0.0,0.0,29.7,33.3,27.6,77.0,58.0,3.6,6.3,0,8.9,0,9.8,C
202107,11,1008.8,1014.4,2.0,1.0,0.5,29.6,32.5,28.1,81.0,66.0,3.2,6.2,0,8.5,0,5.9,C
202107,12,1007.9,1013.6,27.5,24.0,7.0,29.3,33.4,26.8,83.0,61.0,2.9,7.7,0,11.3,0,6.5,C
202107,13,1006.5,1012.1,0.0,0.0,0.0,29.5,33.0,27.1,78.0,56.0,3.7,6.3,0,8.9,0,8.9,C
202107,14,1006.1,1011.7,0.0,0.0,0.0,29.8,32.7,27.5,78.0,64.0,4.9,7.3,0,10.5,0,9.8,C
202107,15,1006.0,1011.6,0.0,0.0,0.0,30.0,32.6,28.3,75.0,60.0,5.0,7.9,0,11.1,0,10.8,C
202107,16,1004.3,1010.0,0.0,0.0,0.0,29.5,32.2,27.7,74.0,60.0,0.0,0.0,0,0.0,0,10.5,C
202107,17,1001.1,1006.7,0.0,0.0,0.0,29.4,32.7,27.3,77.0,64.0,4.4,6.6,0,9.5,0,7.9,C
202107,18,999.7,1005.3,2.5,1.5,1.0,29.5,32.8,27.6,81.0,67.0,5.4,9.1,0,13.1,0,9.0,C
202107,19,998.8,1004.4,0.5,0.5,0.5,29.9,33.3,27.2,75.0,58.0,6.9,11.1,0,19.1,0,10.0,C
202107,20,993.5,999.1,17.0,4.0,1.5,26.9,28.6,25.4,87.0,78.0,9.1,13.6,0,28.2,0,0.0,C
202107,21,986.9,992.5,34.5,4.5,2.0,27.3,28.3,26.5,92.0,87.0,14.2,17.2,0,27.5,0,0.0,C
202107,22,987.6,993.2,90.0,38.5,13.5,27.2,28.2,25.7,94.0,90.0,13.3,16.7,0,28.4,0,0.0,C
202107,23,986.1,991.7,115.0,18.0,6.5,27.0,27.8,25.6,94.0,90.0,14.7,18.7,0,28.5,0,0.0,C
202107,24,987.6,993.2,44.0,10.0,7.0,27.3,28.2,26.3,93.0,90.0,13.2,17.1,0,27.6,0,0.0,C
202107,25,993.5,999.1,0.0,0.0,0.0,27.9,30.7,26.7,91.0,80.0,7.5,11.4,0,15.5,0,1.2,C
202107,26,993.1,998.7,0.5,0.5,0.5,28.0,30.2,27.0,91.0,83.0,5.0,7.7,0,10.4,0,1.0,C
202107,27,992.0,997.6,0.0,0.0,0.0,28.6,30.5,27.2,87.0,78.0,6.0,8.5,0,12.2,0,3.2,C
202107,28,993.0,998.5,1.0,1.0,1.0,28.7,31.3,27.1,85.0,71.0,5.2,7.6,0,10.0,0,6.6,C
202107,29,995.2,1000.8,1.0,1.0,0.5,28.7,31.5,26.5,85.0,70.0,3.4,6.4,0,8.4,0,11.3,C
202107,30,997.7,1003.2,0.0,0.0,0.0,29.2,32.3,27.1,81.0,65.0,2.8,4.6,0,7.1,0,9.7,C
202107,31,996.9,1002.4,1.0,0.5,0.5,29.2,32.4,27.6,86.0,69.0,3.6,7.0,0,10.0,0,4.9,C
202108,1,994.2,999.8,1.5,1.0,1.0,28.7,31.7,27.1,86.0,72.0,6.2,9.1,0,13.6,0,3.1,C
202108,2,993.9,999.5,0.0,0.0,0.0,28.7,31.2,27.5,85.0,75.0,6.9,9.2,0,14.4,0,4.2,C
202108,3,996.1,1001.7,0.5,0.5,0.5,28.7,31.6,26.8,85.0,71.0,0.0,10.8,0,16.9,0,4.1,C
202108,4,995.1,1000.7,3.5,1.0,1.0,27.9,30.5,26.3,88.0,75.0,8.9,14.9,0,21.5,0,4.6,C
202108,5,990.6,996.2,24.0,9.0,6.0,26.9,28.2,26.0,94.0,87.0,5.2,11.2,0,16.9,0,0.0,C
202108,6,994.3,999.9,9.0,8.5,7.0,28.1,31.8,26.4,88.0,71.0,3.5,8.1,0,12.2,0,5.1,C
202108,7,996.8,1002.4,0.0,0.0,0.0,28.5,30.3,27.3,91.0,83.0,8.3,12.2,0,18.8,0,0.7,C
202108,8,996.4,1002.0,25.0,14.5,5.5,28.1,31.2,25.3,91.0,81.0,9.2,15.5,0,24.4,0,4.5,C
202108,9,1002.3,1007.9,26.5,26.5,8.0,28.2,31.1,26.5,88.0,71.0,4.7,6.4,0,11.0,0,9.4,C
202108,10,1004.5,1010.1,11.0,10.0,5.0,28.6,31.8,26.7,90.0,76.0,5.6,9.6,0,14.0,0,5.1,C
202108,11,1006.1,1011.8,0.0,0.0,0.0,28.4,30.8,27.2,87.0,74.0,6.7,10.3,0,15.8,0,7.1,C
202108,12,1005.8,1011.5,0.5,0.5,0.5,28.2,30.7,26.5,85.0,71.0,8.2,13.8,0,20.2,0,5.8,C
202108,13,1004.2,1009.8,1.5,1.5,1.5,28.3,31.3,26.3,85.0,71.0,6.9,10.4,0,15.1,0,8.5,C
202108,14,1004.9,1010.5,0.0,0.0,0.0,28.8,31.7,27.2,85.0,72.0,6.6,11.1,0,14.8,0,8.4,C
202108,15,1007.9,1013.6,0.0,0.0,0.0,29.0,32.6,26.8,83.0,66.0,4.4,6.5,0,9.1,0,8.4,C
202108,16,1009.0,1014.6,0.0,0.0,0.0,29.1,32.2,27.0,81.0,64.0,0.0,6.1,0,8.4,0,10.4,C
202108,17,1006.2,1011.9,0.0,0.0,0.0,28.9,32.0,27.4,83.0,65.0,3.9,5.8,0,7.5,0,5.5,C
202108,18,1004.0,1009.6,1.0,0.5,0.5,27.6,29.5,26.5,85.0,75.0,3.5,6.9,0,13.1,0,0.2,C
202108,19,1005.1,1010.7,0.5,0.5,0.5,27.7,30.4,26.5,87.0,74.0,3.4,7.2,0,9.4,0,1.0,C
202108,20,1006.2,1011.8,0.0,0.0,0.0,29.2,32.8,26.5,82.0,66.0,3.5,5.8,0,8.5,0,8.6,C
202108,21,1005.6,1011.2,1.5,1.0,0.5,28.6,31.9,26.5,83.0,71.0,5.2,11.5,0,19.2,0,6.6,C
202108,22,1004.0,1009.6,3.0,3.0,3.0,28.8,31.4,25.3,83.0,74.0,7.8,11.8,0,18.3,0,6.2,C
202108,23,1005.0,1010.6,0.5,0.5,0.5,29.2,32.2,26.6,81.0,67.0,6.5,9.9,0,14.6,0,9.8,C
202108,24,1005.6,1011.2,0.0,0.0,0.0,29.2,32.5,27.5,80.0,66.0,4.7,6.8,0,10.0,0,8.8,C
202108,25,1007.2,1012.9,0.0,0.0,0.0,29.1,32.6,26.5,80.0,63.0,3.9,5.8,0,8.1,0,7.7,C
202108,26,1009.4,1015.0,0.0,0.0,0.0,29.3,33.1,27.0,77.0,58.0,3.8,6.3,0,9.1,0,11.6,C
202108,27,1009.1,1014.8,0.0,0.0,0.0,29.1,32.5,27.2,75.0,58.0,4.2,7.1,0,10.5,0,8.9,C
202108,28,1008.6,1014.2,0.0,0.0,0.0,29.2,32.9,26.7,77.0,59.0,4.4,6.9,0,9.8,0,7.2,C
202108,29,1008.3,1014.0,0.0,0.0,0.0,29.5,33.0,27.2,77.0,61.0,4.1,6.0,0,8.8,0,10.4,C
202108,30,1009.0,1014.6,0.0,0.0,0.0,29.5,32.9,27.4,75.0,60.0,4.2,5.9,0,10.3,0,10.4,C
202108,31,1008.4,1014.1,0.0,0.0,0.0,29.2,32.9,26.9,71.0,54.0,4.0,6.2,0,9.0,0,9.7,C
202109,1,1006.5,1012.1,0.0,0.0,0.0,28.6,30.6,26.2,78.0,67.0,2.9,4.9,0,6.9,0,4.2,C
202109,2,1004.7,1010.4,2.5,2.0,1.5,28.5,32.9,26.5,83.0,63.0,2.4,5.7,0,8.2,0,6.5,C
202109,3,1003.7,1009.4,72.0,57.0,20.0,27.7,31.8,25.4,86.0,65.0,1.8,6.6,0,10.9,0,5.7,C
202109,4,1005.4,1011.1,1.5,1.0,1.0,28.3,31.7,25.7,86.0,71.0,3.3,6.8,0,9.4,0,4.5,C
202109,5,1007.2,1012.9,0.0,0.0,0.0,29.8,32.8,27.5,81.0,67.0,3.9,6.3,0,9.1,0,8.2,C
202109,6,1007.9,1013.5,0.0,0.0,0.0,29.2,32.5,27.8,80.0,60.0,2.8,4.4,0,6.6,0,2.8,C
202109,7,1006.4,1012.0,0.0,0.0,0.0,28.8,32.2,26.2,80.0,62.0,2.1,5.1,0,7.4,0,9.1,C
202109,8,1005.3,1011.0,0.0,0.0,0.0,29.2,32.1,26.5,76.0,61.0,2.5,5.3,0,6.9,0,7.8,C
202109,9,1006.4,1012.0,0.0,0.0,0.0,29.7,32.6,26.3,77.0,68.0,0.0,7.7,0,9.8,0,11.4,C
202109,10,1006.1,1011.8,5.0,4.5,4.5,29.9,33.5,26.9,81.0,65.0,5.1,8.5,0,14.7,0,7.8,C
202109,11,1004.6,1010.3,27.5,14.0,9.0,28.4,31.8,25.1,86.0,73.0,5.8,10.7,0,16.6,0,2.0,C
202109,12,1001.4,1007.0,3.5,1.5,1.5,29.4,31.6,26.9,84.0,74.0,8.4,11.4,0,18.7,0,5.0,C
202109,13,1003.8,1009.4,58.0,30.0,17.5,28.3,30.9,24.3,89.0,79.0,8.5,13.3,0,21.7,0,2.8,C
202109,14,1005.5,1011.1,26.5,18.0,10.5,28.5,31.6,25.7,88.0,74.0,6.9,10.2,0,16.8,0,5.3,C
202109,15,1004.3,1010.0,1.0,1.0,1.0,29.1,31.2,26.8,84.0,71.0,6.2,8.7,0,11.7,0,8.9,C
202109,16,1004.0,1009.6,0.5,0.5,0.5,28.9,31.2,27.4,81.0,69.0,5.3,8.3,0,13.2,0,8.9,C
202109,17,1005.7,1011.4,5.0,5.0,5.0,28.8,31.5,25.7,82.0,69.0,2.7,5.4,0,8.4,0,8.9,C
202109,18,1007.4,1013.1,0.0,0.0,0.0,28.4,30.9,26.1,76.0,66.0,2.7,5.3,0,7.6,0,10.6,C
202109,19,1007.5,1013.1,0.0,0.0,0.0,27.8,30.6,25.4,73.0,63.0,2.5,4.8,0,6.6,0,11.5,C
202109,20,1006.4,1012.0,0.0,0.0,0.0,27.8,30.9,24.5,70.0,53.0,2.3,5.2,0,7.1,0,11.6,C
202109,21,1005.1,1010.7,0.0,0.0,0.0,28.8,31.7,25.8,77.0,62.0,2.3,4.8,0,6.8,0,10.1,C
202109,22,1006.7,1012.4,3.5,3.0,2.5,29.3,32.3,27.0,81.0,69.0,2.9,4.8,0,6.9,0,10.4,C
202109,23,1009.7,1015.4,30.0,27.5,13.5,28.7,31.5,24.9,83.0,67.0,2.9,8.6,0,14.3,0,5.5,C
202109,24,1010.3,1016.0,0.0,0.0,0.0,28.4,31.5,26.2,71.0,56.0,5.0,9.1,0,13.8,0,10.1,C
202109,25,1008.0,1013.7,0.0,0.0,0.0,28.9,32.6,26.4,77.0,63.0,4.5,7.3,0,10.6,0,8.0,C
202109,26,1006.1,1011.7,0.0,0.0,0.0,29.6,32.7,26.2,78.0,62.0,3.9,6.7,0,9.1,0,9.5,C
202109,27,1003.5,1009.1,4.5,4.5,4.5,28.7,31.4,27.1,79.0,67.0,4.3,8.0,0,10.9,0,6.5,C
202109,28,1000.9,1006.5,0.0,0.0,0.0,28.3,30.5,26.6,77.0,69.0,5.0,8.4,0,12.3,0,7.3,C
202109,29,999.3,1004.9,0.0,0.0,0.0,29.3,32.3,27.7,78.0,63.0,5.0,8.6,0,12.4,0,8.1,C
202109,30,1000.0,1005.6,0.0,0.0,0.0,28.7,30.8,27.5,77.0,67.0,5.2,8.1,0,11.8,0,9.2,C
202110,1,1002.3,1007.9,0.0,0.0,0.0,28.4,30.6,27.4,73.0,61.0,5.4,7.7,0,11.4,0,9.1,C
202110,2,1006.7,1012.4,0.0,0.0,0.0,27.9,30.1,26.0,70.0,58.0,4.6,7.5,0,10.6,0,11.0,C
202110,3,1010.5,1016.2,0.0,0.0,0.0,28.5,31.5,25.9,72.0,68.0,6.4,10.4,0,15.0,0,6.7,C
202110,4,1011.2,1016.9,0.0,0.0,0.0,28.6,31.0,27.2,66.0,59.0,7.7,10.6,0,15.3,0,7.1,C
202110,5,1009.4,1015.1,0.0,0.0,0.0,28.8,31.3,27.1,75.0,63.0,6.7,9.6,0,14.0,0,6.8,C
202110,6,1007.2,1012.9,11.5,6.5,4.5,27.9,30.8,25.4,83.0,70.0,7.1,10.8,0,16.0,0,4.1,C
202110,7,1006.1,1011.8,35.5,9.5,4.5,26.6,28.8,25.4,92.0,85.0,4.6,8.1,0,11.4,0,1.7,C
202110,8,1007.1,1012.8,0.0,1.5,1.0,27.9,30.6,26.3,75.0,67.0,6.7,9.8,0,14.0,0,5.6,C
202110,9,1007.3,1012.9,1.0,1.0,1.0,28.1,30.9,26.4,79.0,67.0,6.1,9.7,0,13.5,0,5.7,C
202110,10,1005.3,1010.9,3.0,2.0,1.5,28.2,29.6,26.0,82.0,75.0,8.9,12.8,0,19.5,0,4.1,C
202110,11,1003.3,1008.9,4.0,3.5,1.5,28.3,29.5,26.4,85.0,80.0,10.0,13.7,0,20.1,0,0.0,C
202110,12,1006.5,1012.2,40.0,20.5,11.5,26.2,27.4,25.1,92.0,86.0,5.9,10.7,0,18.3,0,0.0,C
202110,13,1008.5,1014.2,0.0,0.0,0.0,28.0,30.2,26.6,81.0,73.0,7.4,11.0,0,16.0,0,5.3,C
202110,14,1008.4,1014.1,0.0,0.0,0.0,27.8,30.0,26.1,75.0,60.0,5.1,9.0,0,12.4,0,7.6,C
202110,15,1007.4,1013.1,0.0,0.0,0.0,27.7,30.3,25.9,74.0,61.0,4.2,7.7,0,10.5,0,10.3,C
202110,16,1008.3,1014.0,0.0,0.0,0.0,27.1,29.4,25.0,77.0,69.0,3.7,6.0,0,8.6,0,9.9,C
202110,17,1010.6,1016.4,4.0,3.0,2.5,24.6,26.7,23.3,70.0,57.0,8.1,11.5,0,18.2,0,1.3,C
202110,18,1010.9,1016.6,0.0,0.0,0.0,24.7,27.0,22.9,64.0,54.0,4.6,6.9,0,10.6,0,5.4,C
202110,19,1010.3,1016.1,0.5,0.5,0.5,24.0,26.7,21.5,80.0,70.0,5.1,11.1,0,16.1,0,2.8,C
202110,20,1010.4,1016.2,0.0,0.0,0.0,24.4,26.9,21.6,64.0,48.0,4.2,7.8,0,12.3,0,6.0,C
202110,21,1006.6,1012.4,7.5,7.0,6.0,24.6,28.0,21.8,80.0,69.0,4.9,10.8,0,17.6,0,1.6,C
202110,22,1011.4,1017.2,0.5,0.5,0.5,22.6,23.9,21.0,72.0,55.0,7.0,10.5,0,18.2,0,0.0,C
202110,23,1014.5,1020.3,0.0,0.0,0.0,23.1,24.8,22.3,58.0,50.0,4.8,7.4,0,10.8,0,0.2,C
202110,24,1011.9,1017.6,0.0,0.0,0.0,24.0,27.0,22.3,70.0,60.0,3.6,5.5,0,8.6,0,2.9,C
202110,25,1009.3,1015.1,0.0,0.0,0.0,24.1,26.7,21.6,75.0,66.0,5.1,11.6,0,17.6,0,7.4,C
202110,26,1010.7,1016.5,0.0,0.0,0.0,23.9,26.9,21.7,58.0,45.0,4.8,8.0,0,10.5,0,9.5,C
202110,27,1011.1,1016.9,0.0,0.0,0.0,23.4,26.1,19.8,64.0,52.0,4.2,7.0,0,10.1,0,9.4,C
202110,28,1011.4,1017.2,0.0,0.0,0.0,23.6,25.6,21.7,58.0,47.0,4.9,8.3,0,12.4,0,7.2,C
202110,29,1012.1,1017.9,0.0,0.0,0.0,23.4,26.6,20.0,59.0,47.0,3.5,5.9,0,8.7,0,9.0,C
202110,30,1013.0,1018.8,0.0,0.0,0.0,24.1,27.1,20.3,66.0,51.0,2.7,5.1,0,7.2,0,7.7,C
202110,31,1013.1,1018.9,0.0,0.0,0.0,24.0,26.3,21.3,67.0,56.0,4.0,6.5,0,9.3,0,10.4,C
202111,1,1012.8,1018.6,0.0,0.0,0.0,24.0,26.8,20.6,72.0,60.0,4.2,8.9,0,12.9,0,10.4,C
202111,2,1012.5,1018.3,0.0,0.0,0.0,23.8,26.3,22.1,61.0,49.0,4.7,9.1,0,12.9,0,8.5,C
202111,3,1012.0,1017.8,0.0,0.0,0.0,22.8,24.9,20.8,62.0,53.0,4.5,6.6,0,10.2,0,10.2,C
202111,4,1011.9,1017.7,0.0,0.0,0.0,22.9,26.5,20.0,61.0,50.0,3.7,6.4,0,10.0,0,6.1,C
202111,5,1010.0,1015.8,0.0,0.0,0.0,23.3,26.0,21.5,65.0,56.0,4.3,7.0,0,10.6,0,1.9,C
202111,6,1004.0,1009.8,31.0,14.5,5.5,23.9,25.1,21.3,84.0,69.0,6.0,8.5,0,13.6,0,0.0,C
202111,7,1006.2,1012.0,0.0,0.0,0.0,24.9,27.3,23.4,75.0,62.0,6.1,9.7,0,14.6,0,9.2,C
202111,8,1007.7,1013.5,11.0,7.5,2.0,22.8,25.7,20.0,80.0,68.0,5.1,10.0,0,15.6,0,0.0,C
202111,9,1010.6,1016.4,0.5,1.0,0.5,20.2,22.1,19.1,65.0,53.0,6.4,9.8,0,14.8,0,3.6,C
202111,10,1011.4,1017.3,0.0,0.0,0.0,19.6,21.9,18.6,54.0,48.0,4.5,6.1,0,9.3,0,2.1,C
202111,11,1012.5,1018.4,0.0,0.0,0.0,20.4,22.8,18.3,53.0,45.0,4.4,6.3,0,9.6,0,6.7,C
202111,12,1014.5,1020.4,0.0,0.0,0.0,20.5,22.8,18.3,55.0,42.0,3.9,6.2,0,9.7,0,5.8,C
202111,13,1013.3,1019.2,1.5,1.0,1.0,19.6,22.0,17.6,70.0,57.0,3.4,6.7,0,9.4,0,0.0,C
202111,14,1011.9,1017.8,1.0,0.5,0.5,20.6,23.0,18.6,79.0,66.0,5.3,7.8,0,12.5,0,1.9,C
202111,15,1012.7,1018.5,0.0,0.0,0.0,21.4,25.0,17.8,61.0,43.0,4.4,7.8,0,10.3,0,9.9,C
202111,16,1013.1,1018.9,0.0,0.0,0.0,21.9,25.1,19.4,59.0,50.0,4.5,7.5,0,10.3,0,6.7,C
202111,17,1012.3,1018.1,0.5,0.5,0.5,22.8,25.6,20.6,73.0,62.0,4.3,8.7,0,11.6,0,4.0,C
202111,18,1007.6,1013.4,4.5,2.0,1.0,22.0,23.3,20.8,84.0,64.0,5.1,8.7,0,15.1,0,0.0,C
202111,19,1005.4,1011.1,6.0,6.0,3.0,22.9,25.9,20.1,85.0,72.0,4.8,10.3,0,17.7,0,1.6,C
202111,20,1008.0,1013.8,1.0,1.0,1.0,23.6,26.8,21.1,78.0,58.0,4.6,7.2,0,10.6,0,8.3,C
202111,21,1008.5,1014.2,0.0,0.0,0.0,24.6,27.5,22.4,76.0,63.0,4.7,7.6,0,11.5,0,6.5,C
202111,22,1007.4,1013.2,9.5,8.0,3.0,21.9,27.2,18.1,85.0,70.0,6.3,13.3,0,20.1,0,3.0,C
202111,23,1013.1,1019.0,0.5,0.5,0.5,19.3,20.8,18.2,62.0,50.0,6.3,9.2,0,13.9,0,2.4,C
202111,24,1014.9,1020.8,0.0,0.0,0.0,19.4,21.7,17.2,54.0,46.0,4.1,6.2,0,9.9,0,8.8,C
202111,25,1014.2,1020.2,0.0,0.0,0.0,18.8,20.4,15.8,66.0,57.0,2.8,4.3,0,6.3,0,0.0,C
202111,26,1014.8,1020.6,0.0,0.0,0.0,21.1,24.0,19.3,64.0,55.0,4.5,6.5,0,9.6,0,2.9,C
202111,27,1017.8,1023.7,2.0,1.5,0.5,20.5,22.4,18.2,66.0,55.0,6.5,11.6,0,17.3,0,0.2,C
202111,28,1018.2,1024.1,0.0,0.0,0.0,21.6,22.9,21.0,60.0,50.0,9.1,12.4,0,18.9,0,0.3,C
202111,29,1014.6,1020.5,8.5,3.5,1.5,20.8,21.9,19.2,80.0,62.0,6.8,9.4,0,14.8,0,0.0,C
